Id,plant_nr,plant_id,branch_nr,branch_id,flower_nr,flower_id,n_seeds,n_unfertilized_ovules,comment
41,2,41_2,1,41_2_1,36,41_2_1_36,2,2,
41,2,41_2,1,41_2_1,37,41_2_1_37,2,2,
41,2,41_2,1,41_2_1,38,41_2_1_38,2,2,
41,2,41_2,1,41_2_1,39,41_2_1_39,2,2,
41,2,41_2,1,41_2_1,40,41_2_1_40,2,2,
41,2,41_2,1,41_2_1,41,41_2_1_41,1,3,
41,2,41_2,1,41_2_1,42,41_2_1_42,1,3,
41,2,41_2,1,41_2_1,43,41_2_1_43,2,2,
41,2,41_2,1,41_2_1,44,41_2_1_44,2,2,
41,2,41_2,1,41_2_1,45,41_2_1_45,2,2,
41,2,41_2,1,41_2_1,46,41_2_1_46,1,3,
41,2,41_2,1,41_2_1,47,41_2_1_47,1,3,
41,2,41_2,1,41_2_1,48,41_2_1_48,2,2,
41,2,41_2,1,41_2_1,49,41_2_1_49,2,2,
41,2,41_2,1,41_2_1,50,41_2_1_50,4,0,
41,2,41_2,1,41_2_1,51,41_2_1_51,1,3,
41,2,41_2,1,41_2_1,52,41_2_1_52,4,0,
41,2,41_2,1,41_2_1,53,41_2_1_53,2,2,
41,2,41_2,1,41_2_1,54,41_2_1_54,2,2,
41,2,41_2,1,41_2_1,55,41_2_1_55,2,2,
41,2,41_2,1,41_2_1,56,41_2_1_56,1,3,
41,2,41_2,1,41_2_1,57,41_2_1_57,1,3,
41,2,41_2,1,41_2_1,58,41_2_1_58,3,1,
41,2,41_2,1,41_2_1,59,41_2_1_59,1,3,
41,2,41_2,1,41_2_1,60,41_2_1_60,2,2,
41,2,41_2,1,41_2_1,61,41_2_1_61,1,3,
41,2,41_2,1,41_2_1,62,41_2_1_62,1,3,
41,2,41_2,1,41_2_1,63,41_2_1_63,1,3,
41,2,41_2,1,41_2_1,64,41_2_1_64,1,3,
41,2,41_2,1,41_2_1,65,41_2_1_65,1,3,
41,2,41_2,1,41_2_1,66,41_2_1_66,1,3,
41,2,41_2,1,41_2_1,67,41_2_1_67,1,3,
41,2,41_2,1,41_2_1,68,41_2_1_68,1,3,
41,2,41_2,1,41_2_1,69,41_2_1_69,1,3,
41,2,41_2,1,41_2_1,70,41_2_1_70,3,1,
41,2,41_2,1,41_2_1,71,41_2_1_71,2,2,
41,2,41_2,1,41_2_1,72,41_2_1_72,2,2,
41,2,41_2,1,41_2_1,73,41_2_1_73,1,3,
41,2,41_2,1,41_2_1,74,41_2_1_74,2,2,
41,3,41_3,1,41_3_1,1,41_3_1_1,3,1,
41,3,41_3,1,41_3_1,2,41_3_1_2,2,2,
41,3,41_3,1,41_3_1,3,41_3_1_3,1,3,
41,3,41_3,1,41_3_1,4,41_3_1_4,2,2,
41,3,41_3,1,41_3_1,5,41_3_1_5,2,2,
41,3,41_3,1,41_3_1,6,41_3_1_6,1,3,
41,3,41_3,1,41_3_1,7,41_3_1_7,1,3,
41,3,41_3,1,41_3_1,8,41_3_1_8,2,2,
41,3,41_3,1,41_3_1,9,41_3_1_9,4,0,
41,3,41_3,1,41_3_1,10,41_3_1_10,2,2,
41,3,41_3,1,41_3_1,11,41_3_1_11,2,2,
41,3,41_3,1,41_3_1,12,41_3_1_12,2,2,
41,3,41_3,1,41_3_1,13,41_3_1_13,3,1,
41,3,41_3,1,41_3_1,14,41_3_1_14,2,2,
41,3,41_3,1,41_3_1,15,41_3_1_15,2,2,
41,3,41_3,1,41_3_1,16,41_3_1_16,2,2,
41,3,41_3,1,41_3_1,17,41_3_1_17,3,1,
41,3,41_3,1,41_3_1,18,41_3_1_18,2,2,
41,3,41_3,1,41_3_1,19,41_3_1_19,2,2,
41,3,41_3,1,41_3_1,20,41_3_1_20,3,1,
41,3,41_3,1,41_3_1,21,41_3_1_21,2,2,
41,3,41_3,1,41_3_1,22,41_3_1_22,2,2,
41,3,41_3,1,41_3_1,23,41_3_1_23,2,2,
41,3,41_3,1,41_3_1,24,41_3_1_24,3,1,
41,3,41_3,1,41_3_1,25,41_3_1_25,4,0,
41,3,41_3,1,41_3_1,26,41_3_1_26,1,3,
41,3,41_3,1,41_3_1,27,41_3_1_27,1,3,
41,3,41_3,1,41_3_1,28,41_3_1_28,1,3,
41,3,41_3,1,41_3_1,29,41_3_1_29,1,3,
41,3,41_3,1,41_3_1,30,41_3_1_30,1,3,
41,3,41_3,1,41_3_1,31,41_3_1_31,1,3,
41,3,41_3,1,41_3_1,32,41_3_1_32,1,3,
41,3,41_3,1,41_3_1,33,41_3_1_33,2,2,
41,3,41_3,1,41_3_1,34,41_3_1_34,1,3,
41,3,41_3,1,41_3_1,35,41_3_1_35,1,3,
41,3,41_3,1,41_3_1,36,41_3_1_36,4,0,
41,3,41_3,1,41_3_1,37,41_3_1_37,1,3,
41,3,41_3,1,41_3_1,38,41_3_1_38,1,3,
41,3,41_3,1,41_3_1,39,41_3_1_39,2,2,
41,3,41_3,1,41_3_1,40,41_3_1_40,2,2,
41,3,41_3,1,41_3_1,41,41_3_1_41,1,3,
41,3,41_3,1,41_3_1,42,41_3_1_42,1,3,
41,3,41_3,1,41_3_1,43,41_3_1_43,1,3,
41,3,41_3,1,41_3_1,44,41_3_1_44,1,3,
41,3,41_3,1,41_3_1,45,41_3_1_45,1,3,
41,3,41_3,1,41_3_1,46,41_3_1_46,3,1,
41,3,41_3,1,41_3_1,47,41_3_1_47,3,1,
41,3,41_3,1,41_3_1,48,41_3_1_48,2,2,
41,3,41_3,1,41_3_1,49,41_3_1_49,1,3,
41,3,41_3,1,41_3_1,50,41_3_1_50,1,3,
41,3,41_3,1,41_3_1,51,41_3_1_51,1,3,
41,3,41_3,1,41_3_1,52,41_3_1_52,1,3,
41,3,41_3,1,41_3_1,53,41_3_1_53,3,1,
41,3,41_3,1,41_3_1,54,41_3_1_54,2,2,
41,3,41_3,1,41_3_1,55,41_3_1_55,1,3,
41,3,41_3,1,41_3_1,56,41_3_1_56,1,3,
41,3,41_3,1,41_3_1,57,41_3_1_57,3,1,
41,3,41_3,1,41_3_1,58,41_3_1_58,1,3,
41,3,41_3,1,41_3_1,59,41_3_1_59,3,1,
41,3,41_3,1,41_3_1,60,41_3_1_60,1,3,
41,3,41_3,1,41_3_1,61,41_3_1_61,2,2,
41,3,41_3,1,41_3_1,62,41_3_1_62,1,3,
41,3,41_3,1,41_3_1,63,41_3_1_63,1,3,
41,3,41_3,1,41_3_1,64,41_3_1_64,1,3,
41,3,41_3,1,41_3_1,65,41_3_1_65,1,3,
41,3,41_3,1,41_3_1,66,41_3_1_66,1,3,
41,3,41_3,1,41_3_1,67,41_3_1_67,1,3,
41,3,41_3,1,41_3_1,68,41_3_1_68,1,3,
41,3,41_3,1,41_3_1,69,41_3_1_69,1,3,
41,3,41_3,1,41_3_1,70,41_3_1_70,1,3,
41,3,41_3,1,41_3_1,71,41_3_1_71,2,2,
41,3,41_3,1,41_3_1,72,41_3_1_72,2,2,
41,3,41_3,1,41_3_1,73,41_3_1_73,3,1,
41,3,41_3,1,41_3_1,74,41_3_1_74,2,2,
41,3,41_3,1,41_3_1,75,41_3_1_75,1,3,
41,3,41_3,1,41_3_1,76,41_3_1_76,1,3,
41,3,41_3,1,41_3_1,77,41_3_1_77,3,1,
41,3,41_3,1,41_3_1,78,41_3_1_78,1,3,
41,3,41_3,1,41_3_1,79,41_3_1_79,1,3,
41,3,41_3,1,41_3_1,80,41_3_1_80,1,3,
41,3,41_3,1,41_3_1,81,41_3_1_81,3,1,
41,3,41_3,1,41_3_1,82,41_3_1_82,1,3,
41,3,41_3,1,41_3_1,83,41_3_1_83,2,2,
41,3,41_3,1,41_3_1,84,41_3_1_84,1,3,
41,3,41_3,2,41_3_2,1,41_3_2_1,1,3,
41,3,41_3,2,41_3_2,2,41_3_2_2,2,2,
41,3,41_3,2,41_3_2,3,41_3_2_3,2,2,
41,3,41_3,2,41_3_2,4,41_3_2_4,1,3,
41,3,41_3,2,41_3_2,5,41_3_2_5,1,3,
41,3,41_3,2,41_3_2,6,41_3_2_6,1,3,
41,3,41_3,2,41_3_2,7,41_3_2_7,1,3,
41,3,41_3,2,41_3_2,8,41_3_2_8,2,2,
41,3,41_3,2,41_3_2,9,41_3_2_9,1,3,
41,3,41_3,2,41_3_2,10,41_3_2_10,1,3,
41,3,41_3,2,41_3_2,11,41_3_2_11,1,3,
41,3,41_3,2,41_3_2,12,41_3_2_12,1,3,
41,3,41_3,2,41_3_2,13,41_3_2_13,1,3,
41,3,41_3,2,41_3_2,14,41_3_2_14,2,2,
41,3,41_3,2,41_3_2,15,41_3_2_15,2,2,
41,3,41_3,2,41_3_2,16,41_3_2_16,2,2,
41,3,41_3,2,41_3_2,17,41_3_2_17,1,3,
41,3,41_3,2,41_3_2,18,41_3_2_18,1,3,
41,3,41_3,2,41_3_2,19,41_3_2_19,1,3,
41,3,41_3,2,41_3_2,20,41_3_2_20,2,2,
41,3,41_3,2,41_3_2,21,41_3_2_21,1,3,
41,3,41_3,2,41_3_2,22,41_3_2_22,1,3,
41,3,41_3,2,41_3_2,23,41_3_2_23,1,3,
41,3,41_3,2,41_3_2,24,41_3_2_24,1,3,
41,3,41_3,2,41_3_2,25,41_3_2_25,1,3,
41,3,41_3,2,41_3_2,26,41_3_2_26,2,2,
41,3,41_3,2,41_3_2,27,41_3_2_27,1,3,
41,3,41_3,2,41_3_2,28,41_3_2_28,4,0,
41,3,41_3,2,41_3_2,29,41_3_2_29,2,2,
41,3,41_3,2,41_3_2,30,41_3_2_30,1,3,
41,3,41_3,2,41_3_2,31,41_3_2_31,2,2,
41,3,41_3,2,41_3_2,32,41_3_2_32,1,3,
41,3,41_3,2,41_3_2,33,41_3_2_33,1,3,
41,3,41_3,2,41_3_2,34,41_3_2_34,1,3,
41,3,41_3,2,41_3_2,35,41_3_2_35,1,3,
41,3,41_3,2,41_3_2,36,41_3_2_36,1,3,
41,3,41_3,2,41_3_2,37,41_3_2_37,1,3,
41,3,41_3,2,41_3_2,38,41_3_2_38,1,3,
41,3,41_3,2,41_3_2,39,41_3_2_39,4,0,
41,3,41_3,2,41_3_2,40,41_3_2_40,3,1,
41,3,41_3,2,41_3_2,41,41_3_2_41,1,3,
41,3,41_3,2,41_3_2,42,41_3_2_42,2,2,
41,3,41_3,2,41_3_2,43,41_3_2_43,1,3,
41,3,41_3,2,41_3_2,44,41_3_2_44,1,3,
41,3,41_3,2,41_3_2,45,41_3_2_45,1,3,
41,3,41_3,2,41_3_2,46,41_3_2_46,2,2,
41,3,41_3,2,41_3_2,47,41_3_2_47,1,3,
41,3,41_3,2,41_3_2,48,41_3_2_48,1,3,
41,3,41_3,2,41_3_2,49,41_3_2_49,1,3,
41,3,41_3,2,41_3_2,50,41_3_2_50,1,3,
41,3,41_3,2,41_3_2,51,41_3_2_51,1,3,
41,3,41_3,3,41_3_3,1,41_3_3_1,1,3,
41,3,41_3,3,41_3_3,2,41_3_3_2,2,2,
41,3,41_3,3,41_3_3,3,41_3_3_3,2,2,
41,3,41_3,3,41_3_3,4,41_3_3_4,2,2,
41,3,41_3,3,41_3_3,5,41_3_3_5,2,2,
41,3,41_3,3,41_3_3,6,41_3_3_6,2,2,
41,3,41_3,3,41_3_3,7,41_3_3_7,1,3,
41,3,41_3,3,41_3_3,8,41_3_3_8,1,3,
47,1,47_1,1,47_1_1,1,47_1_1_1,4,0,
47,1,47_1,1,47_1_1,2,47_1_1_2,1,3,
47,1,47_1,1,47_1_1,3,47_1_1_3,3,1,
47,1,47_1,1,47_1_1,4,47_1_1_4,2,2,
47,1,47_1,1,47_1_1,5,47_1_1_5,3,1,
47,1,47_1,1,47_1_1,6,47_1_1_6,2,2,
47,1,47_1,1,47_1_1,7,47_1_1_7,2,2,
47,1,47_1,1,47_1_1,8,47_1_1_8,1,3,
47,1,47_1,1,47_1_1,9,47_1_1_9,1,3,
47,1,47_1,1,47_1_1,10,47_1_1_10,2,2,
47,1,47_1,1,47_1_1,11,47_1_1_11,1,3,
47,1,47_1,1,47_1_1,12,47_1_1_12,1,3,
47,1,47_1,1,47_1_1,13,47_1_1_13,1,3,
47,1,47_1,1,47_1_1,14,47_1_1_14,1,3,
47,1,47_1,1,47_1_1,15,47_1_1_15,2,2,
47,1,47_1,1,47_1_1,16,47_1_1_16,1,3,
47,1,47_1,1,47_1_1,17,47_1_1_17,2,2,
47,1,47_1,1,47_1_1,18,47_1_1_18,2,2,
47,1,47_1,1,47_1_1,19,47_1_1_19,2,2,
47,1,47_1,1,47_1_1,20,47_1_1_20,2,2,
47,1,47_1,1,47_1_1,21,47_1_1_21,1,3,
47,1,47_1,1,47_1_1,22,47_1_1_22,1,3,
47,1,47_1,1,47_1_1,23,47_1_1_23,1,3,
47,1,47_1,1,47_1_1,24,47_1_1_24,1,3,
47,1,47_1,1,47_1_1,25,47_1_1_25,1,3,
47,1,47_1,1,47_1_1,26,47_1_1_26,3,1,
47,1,47_1,1,47_1_1,27,47_1_1_27,2,2,
47,1,47_1,1,47_1_1,28,47_1_1_28,1,3,
47,1,47_1,1,47_1_1,29,47_1_1_29,1,3,
47,1,47_1,1,47_1_1,30,47_1_1_30,2,2,
47,1,47_1,1,47_1_1,31,47_1_1_31,2,2,
47,1,47_1,1,47_1_1,32,47_1_1_32,1,3,
47,1,47_1,1,47_1_1,33,47_1_1_33,1,3,
47,1,47_1,1,47_1_1,34,47_1_1_34,2,2,
47,1,47_1,1,47_1_1,35,47_1_1_35,2,2,
47,1,47_1,1,47_1_1,36,47_1_1_36,2,2,
47,1,47_1,1,47_1_1,37,47_1_1_37,1,3,
47,1,47_1,1,47_1_1,38,47_1_1_38,2,2,
47,1,47_1,1,47_1_1,39,47_1_1_39,1,3,
47,1,47_1,1,47_1_1,40,47_1_1_40,2,2,
47,1,47_1,1,47_1_1,41,47_1_1_41,3,1,
47,1,47_1,1,47_1_1,42,47_1_1_42,1,3,
47,1,47_1,1,47_1_1,43,47_1_1_43,4,0,
47,1,47_1,1,47_1_1,44,47_1_1_44,1,3,
47,1,47_1,1,47_1_1,45,47_1_1_45,3,1,
47,1,47_1,1,47_1_1,46,47_1_1_46,3,1,
47,1,47_1,1,47_1_1,47,47_1_1_47,3,1,
47,1,47_1,1,47_1_1,48,47_1_1_48,1,3,
47,1,47_1,1,47_1_1,49,47_1_1_49,1,3,
47,1,47_1,1,47_1_1,50,47_1_1_50,2,2,
47,1,47_1,1,47_1_1,51,47_1_1_51,1,3,
47,1,47_1,1,47_1_1,52,47_1_1_52,1,3,
47,1,47_1,1,47_1_1,53,47_1_1_53,2,2,
47,1,47_1,1,47_1_1,54,47_1_1_54,1,3,
47,1,47_1,1,47_1_1,55,47_1_1_55,1,3,
47,1,47_1,1,47_1_1,56,47_1_1_56,2,2,
47,1,47_1,1,47_1_1,57,47_1_1_57,2,2,
47,1,47_1,1,47_1_1,58,47_1_1_58,1,3,
47,1,47_1,1,47_1_1,59,47_1_1_59,1,3,
47,1,47_1,1,47_1_1,60,47_1_1_60,1,3,
47,1,47_1,1,47_1_1,61,47_1_1_61,2,2,
47,1,47_1,1,47_1_1,62,47_1_1_62,2,2,
47,1,47_1,1,47_1_1,63,47_1_1_63,1,3,
47,1,47_1,1,47_1_1,64,47_1_1_64,2,2,
47,1,47_1,1,47_1_1,65,47_1_1_65,4,0,
47,1,47_1,1,47_1_1,66,47_1_1_66,4,0,
47,1,47_1,1,47_1_1,67,47_1_1_67,3,1,
47,1,47_1,1,47_1_1,68,47_1_1_68,2,2,
47,1,47_1,1,47_1_1,69,47_1_1_69,1,3,
47,1,47_1,1,47_1_1,70,47_1_1_70,2,2,
47,1,47_1,1,47_1_1,71,47_1_1_71,1,3,
47,1,47_1,1,47_1_1,72,47_1_1_72,1,3,
47,1,47_1,1,47_1_1,73,47_1_1_73,4,0,
47,1,47_1,1,47_1_1,74,47_1_1_74,2,2,
47,1,47_1,1,47_1_1,75,47_1_1_75,1,3,
47,1,47_1,1,47_1_1,76,47_1_1_76,1,3,
47,1,47_1,1,47_1_1,77,47_1_1_77,2,2,
47,1,47_1,1,47_1_1,78,47_1_1_78,1,3,
47,1,47_1,1,47_1_1,79,47_1_1_79,1,3,
47,1,47_1,1,47_1_1,80,47_1_1_80,1,3,
47,1,47_1,1,47_1_1,81,47_1_1_81,1,3,
47,1,47_1,2,47_1_2,1,47_1_2_1,2,2,
47,1,47_1,2,47_1_2,2,47_1_2_2,1,3,
47,1,47_1,2,47_1_2,3,47_1_2_3,1,3,
47,1,47_1,2,47_1_2,4,47_1_2_4,3,1,
47,1,47_1,2,47_1_2,5,47_1_2_5,2,2,
47,1,47_1,2,47_1_2,6,47_1_2_6,2,2,
47,1,47_1,2,47_1_2,7,47_1_2_7,2,2,
47,1,47_1,2,47_1_2,8,47_1_2_8,1,3,
47,1,47_1,2,47_1_2,9,47_1_2_9,1,3,
47,1,47_1,2,47_1_2,10,47_1_2_10,4,0,
47,1,47_1,2,47_1_2,11,47_1_2_11,2,2,
47,1,47_1,2,47_1_2,12,47_1_2_12,1,3,
47,1,47_1,2,47_1_2,13,47_1_2_13,3,1,
47,1,47_1,2,47_1_2,14,47_1_2_14,2,2,
47,1,47_1,2,47_1_2,15,47_1_2_15,1,3,
47,1,47_1,2,47_1_2,16,47_1_2_16,1,3,
47,1,47_1,2,47_1_2,17,47_1_2_17,1,3,
47,1,47_1,2,47_1_2,18,47_1_2_18,2,2,
47,1,47_1,2,47_1_2,19,47_1_2_19,1,3,
47,1,47_1,2,47_1_2,20,47_1_2_20,1,3,
47,1,47_1,2,47_1_2,21,47_1_2_21,4,0,
47,1,47_1,2,47_1_2,22,47_1_2_22,2,2,
47,1,47_1,2,47_1_2,23,47_1_2_23,2,2,
47,1,47_1,2,47_1_2,24,47_1_2_24,3,1,
47,1,47_1,2,47_1_2,25,47_1_2_25,1,3,
47,1,47_1,2,47_1_2,26,47_1_2_26,1,3,
47,1,47_1,2,47_1_2,27,47_1_2_27,1,3,
47,1,47_1,2,47_1_2,28,47_1_2_28,2,2,
47,1,47_1,2,47_1_2,29,47_1_2_29,2,2,
47,1,47_1,2,47_1_2,30,47_1_2_30,1,3,
47,1,47_1,2,47_1_2,31,47_1_2_31,1,3,
47,1,47_1,2,47_1_2,32,47_1_2_32,2,2,
47,1,47_1,2,47_1_2,33,47_1_2_33,1,3,
47,1,47_1,2,47_1_2,34,47_1_2_34,1,3,
47,1,47_1,2,47_1_2,35,47_1_2_35,1,3,
47,1,47_1,2,47_1_2,36,47_1_2_36,1,3,
47,1,47_1,2,47_1_2,37,47_1_2_37,2,2,
47,1,47_1,2,47_1_2,38,47_1_2_38,1,3,
47,1,47_1,2,47_1_2,39,47_1_2_39,2,2,
47,1,47_1,2,47_1_2,40,47_1_2_40,1,3,
47,1,47_1,2,47_1_2,41,47_1_2_41,1,3,
47,1,47_1,2,47_1_2,42,47_1_2_42,4,0,
47,1,47_1,2,47_1_2,43,47_1_2_43,3,1,
47,1,47_1,2,47_1_2,44,47_1_2_44,2,2,
47,1,47_1,2,47_1_2,45,47_1_2_45,1,3,
47,1,47_1,2,47_1_2,46,47_1_2_46,1,3,
47,1,47_1,2,47_1_2,47,47_1_2_47,2,2,
47,1,47_1,2,47_1_2,48,47_1_2_48,2,2,
47,1,47_1,2,47_1_2,49,47_1_2_49,3,1,
47,1,47_1,2,47_1_2,50,47_1_2_50,1,3,
47,1,47_1,2,47_1_2,51,47_1_2_51,3,1,
47,1,47_1,2,47_1_2,52,47_1_2_52,1,3,
47,1,47_1,2,47_1_2,53,47_1_2_53,2,2,
47,1,47_1,2,47_1_2,54,47_1_2_54,1,3,
47,1,47_1,2,47_1_2,55,47_1_2_55,1,3,
47,1,47_1,2,47_1_2,56,47_1_2_56,4,0,
47,1,47_1,2,47_1_2,57,47_1_2_57,1,3,
47,1,47_1,2,47_1_2,58,47_1_2_58,1,3,
47,1,47_1,2,47_1_2,59,47_1_2_59,1,3,
47,1,47_1,2,47_1_2,60,47_1_2_60,3,1,
47,1,47_1,2,47_1_2,61,47_1_2_61,2,2,
47,1,47_1,2,47_1_2,62,47_1_2_62,2,2,
47,1,47_1,2,47_1_2,63,47_1_2_63,1,3,
47,1,47_1,2,47_1_2,64,47_1_2_64,2,2,
47,1,47_1,2,47_1_2,65,47_1_2_65,2,2,
47,1,47_1,2,47_1_2,66,47_1_2_66,2,2,
47,1,47_1,2,47_1_2,67,47_1_2_67,1,3,
47,1,47_1,2,47_1_2,68,47_1_2_68,1,3,
47,1,47_1,2,47_1_2,69,47_1_2_69,1,3,
47,1,47_1,2,47_1_2,70,47_1_2_70,1,3,
47,1,47_1,2,47_1_2,71,47_1_2_71,1,3,
47,1,47_1,2,47_1_2,72,47_1_2_72,1,3,
47,1,47_1,2,47_1_2,73,47_1_2_73,2,2,
47,1,47_1,2,47_1_2,74,47_1_2_74,1,3,
47,1,47_1,2,47_1_2,75,47_1_2_75,2,2,
47,1,47_1,2,47_1_2,76,47_1_2_76,3,1,
47,1,47_1,2,47_1_2,77,47_1_2_77,3,1,
47,1,47_1,2,47_1_2,78,47_1_2_78,1,3,
47,1,47_1,2,47_1_2,79,47_1_2_79,1,3,
47,1,47_1,2,47_1_2,80,47_1_2_80,2,2,
47,1,47_1,2,47_1_2,81,47_1_2_81,2,2,
47,1,47_1,2,47_1_2,82,47_1_2_82,3,1,
47,1,47_1,2,47_1_2,83,47_1_2_83,1,3,
47,1,47_1,2,47_1_2,84,47_1_2_84,1,3,
47,1,47_1,2,47_1_2,85,47_1_2_85,1,3,
47,1,47_1,2,47_1_2,86,47_1_2_86,1,3,
47,1,47_1,2,47_1_2,87,47_1_2_87,1,3,
47,1,47_1,2,47_1_2,88,47_1_2_88,1,3,
47,1,47_1,2,47_1_2,89,47_1_2_89,2,2,
47,1,47_1,2,47_1_2,90,47_1_2_90,1,3,
47,1,47_1,2,47_1_2,91,47_1_2_91,2,2,
47,1,47_1,2,47_1_2,92,47_1_2_92,1,3,
47,1,47_1,2,47_1_2,93,47_1_2_93,1,3,
47,1,47_1,2,47_1_2,94,47_1_2_94,1,3,
47,1,47_1,2,47_1_2,95,47_1_2_95,2,2,
47,1,47_1,2,47_1_2,96,47_1_2_96,1,3,
47,1,47_1,2,47_1_2,97,47_1_2_97,2,2,
47,1,47_1,2,47_1_2,98,47_1_2_98,2,2,
47,2,47_2,1,47_2_1,1,47_2_1_1,3,1,
47,2,47_2,1,47_2_1,2,47_2_1_2,3,1,
47,2,47_2,1,47_2_1,3,47_2_1_3,2,2,
47,2,47_2,1,47_2_1,4,47_2_1_4,1,3,
47,2,47_2,1,47_2_1,5,47_2_1_5,1,3,
47,2,47_2,1,47_2_1,6,47_2_1_6,2,2,
47,2,47_2,1,47_2_1,7,47_2_1_7,3,1,
47,2,47_2,1,47_2_1,8,47_2_1_8,3,1,
47,2,47_2,1,47_2_1,9,47_2_1_9,1,3,
47,2,47_2,1,47_2_1,10,47_2_1_10,3,1,
47,2,47_2,1,47_2_1,11,47_2_1_11,1,3,
47,2,47_2,1,47_2_1,12,47_2_1_12,2,2,
47,2,47_2,1,47_2_1,13,47_2_1_13,1,3,
47,2,47_2,1,47_2_1,14,47_2_1_14,2,2,
47,2,47_2,1,47_2_1,15,47_2_1_15,1,3,
47,2,47_2,1,47_2_1,16,47_2_1_16,3,1,
47,2,47_2,1,47_2_1,17,47_2_1_17,1,3,
47,2,47_2,1,47_2_1,18,47_2_1_18,1,3,
47,2,47_2,1,47_2_1,19,47_2_1_19,4,0,
47,2,47_2,1,47_2_1,20,47_2_1_20,1,3,
47,2,47_2,1,47_2_1,21,47_2_1_21,1,3,
47,2,47_2,1,47_2_1,22,47_2_1_22,2,2,
47,2,47_2,1,47_2_1,23,47_2_1_23,2,2,
47,2,47_2,1,47_2_1,24,47_2_1_24,1,3,
47,2,47_2,1,47_2_1,25,47_2_1_25,1,3,
47,2,47_2,1,47_2_1,26,47_2_1_26,1,3,
47,2,47_2,1,47_2_1,27,47_2_1_27,3,1,
47,2,47_2,1,47_2_1,28,47_2_1_28,1,3,
47,2,47_2,1,47_2_1,29,47_2_1_29,2,2,
47,2,47_2,1,47_2_1,30,47_2_1_30,3,1,
47,2,47_2,1,47_2_1,31,47_2_1_31,2,2,
47,2,47_2,1,47_2_1,32,47_2_1_32,1,3,
47,2,47_2,1,47_2_1,33,47_2_1_33,1,3,
47,2,47_2,1,47_2_1,34,47_2_1_34,1,3,
47,2,47_2,1,47_2_1,35,47_2_1_35,3,1,
47,2,47_2,1,47_2_1,36,47_2_1_36,2,2,
47,2,47_2,1,47_2_1,37,47_2_1_37,2,2,
47,2,47_2,1,47_2_1,38,47_2_1_38,3,1,
47,2,47_2,1,47_2_1,39,47_2_1_39,2,2,
47,2,47_2,1,47_2_1,40,47_2_1_40,1,3,
47,2,47_2,1,47_2_1,41,47_2_1_41,2,2,
47,2,47_2,1,47_2_1,42,47_2_1_42,2,2,
47,2,47_2,1,47_2_1,43,47_2_1_43,3,1,
47,2,47_2,1,47_2_1,44,47_2_1_44,2,2,
47,2,47_2,1,47_2_1,45,47_2_1_45,2,2,
47,2,47_2,1,47_2_1,46,47_2_1_46,1,3,
47,2,47_2,1,47_2_1,47,47_2_1_47,1,3,
47,2,47_2,1,47_2_1,48,47_2_1_48,1,3,
47,2,47_2,1,47_2_1,49,47_2_1_49,2,2,
47,2,47_2,1,47_2_1,50,47_2_1_50,1,3,
47,2,47_2,1,47_2_1,51,47_2_1_51,1,3,
47,2,47_2,1,47_2_1,52,47_2_1_52,1,3,
47,2,47_2,1,47_2_1,53,47_2_1_53,2,2,
47,2,47_2,1,47_2_1,54,47_2_1_54,3,1,
47,2,47_2,1,47_2_1,55,47_2_1_55,1,3,
47,2,47_2,1,47_2_1,56,47_2_1_56,2,2,
47,2,47_2,1,47_2_1,57,47_2_1_57,1,3,
47,2,47_2,1,47_2_1,58,47_2_1_58,3,1,
47,2,47_2,1,47_2_1,59,47_2_1_59,1,3,
47,2,47_2,1,47_2_1,60,47_2_1_60,2,2,
47,2,47_2,1,47_2_1,61,47_2_1_61,1,3,
47,2,47_2,1,47_2_1,62,47_2_1_62,2,2,
47,2,47_2,1,47_2_1,63,47_2_1_63,1,3,
47,2,47_2,1,47_2_1,64,47_2_1_64,3,1,
47,2,47_2,1,47_2_1,65,47_2_1_65,1,3,
47,2,47_2,1,47_2_1,66,47_2_1_66,1,3,
47,2,47_2,1,47_2_1,67,47_2_1_67,1,3,
47,2,47_2,1,47_2_1,68,47_2_1_68,1,3,
47,2,47_2,1,47_2_1,69,47_2_1_69,1,3,
47,2,47_2,1,47_2_1,70,47_2_1_70,2,2,
47,2,47_2,1,47_2_1,71,47_2_1_71,1,3,
47,2,47_2,1,47_2_1,72,47_2_1_72,1,3,
47,2,47_2,1,47_2_1,73,47_2_1_73,2,2,
47,2,47_2,1,47_2_1,74,47_2_1_74,2,2,
47,2,47_2,1,47_2_1,75,47_2_1_75,1,3,
47,2,47_2,1,47_2_1,76,47_2_1_76,1,3,
47,2,47_2,1,47_2_1,77,47_2_1_77,2,2,
47,2,47_2,1,47_2_1,78,47_2_1_78,1,3,
47,2,47_2,1,47_2_1,79,47_2_1_79,2,2,
47,2,47_2,1,47_2_1,80,47_2_1_80,1,3,
47,2,47_2,1,47_2_1,81,47_2_1_81,3,1,
47,2,47_2,1,47_2_1,82,47_2_1_82,3,1,
47,2,47_2,1,47_2_1,83,47_2_1_83,1,3,
47,2,47_2,1,47_2_1,84,47_2_1_84,2,2,
47,2,47_2,1,47_2_1,85,47_2_1_85,1,3,
47,2,47_2,1,47_2_1,86,47_2_1_86,2,2,
47,2,47_2,1,47_2_1,87,47_2_1_87,2,2,
47,2,47_2,1,47_2_1,88,47_2_1_88,1,3,
