Id,plant_nr,plant_id,fruit_nr,fruit_id,n_seeds,excluded,comment
17,3,17_3,20,17_3_20,2,0,
17,3,17_3,21,17_3_21,2,0,
17,3,17_3,22,17_3_22,4,0,
17,3,17_3,23,17_3_23,3,0,
17,3,17_3,24,17_3_24,4,0,
17,3,17_3,25,17_3_25,4,0,
17,3,17_3,26,17_3_26,2,0,
17,3,17_3,27,17_3_27,3,0,
17,3,17_3,28,17_3_28,3,0,
17,3,17_3,29,17_3_29,3,0,
17,3,17_3,30,17_3_30,3,0,
17,3,17_3,31,17_3_31,3,0,
17,3,17_3,32,17_3_32,5,0,
17,3,17_3,33,17_3_33,4,0,
17,3,17_3,34,17_3_34,4,0,
17,3,17_3,35,17_3_35,4,0,
17,3,17_3,36,17_3_36,5,0,
17,3,17_3,37,17_3_37,3,0,
17,3,17_3,38,17_3_38,2,0,
17,3,17_3,39,17_3_39,2,0,
17,3,17_3,40,17_3_40,3,0,
17,3,17_3,41,17_3_41,5,0,
17,3,17_3,42,17_3_42,3,0,
17,3,17_3,43,17_3_43,5,0,
17,3,17_3,44,17_3_44,4,0,
17,3,17_3,45,17_3_45,5,0,
17,3,17_3,46,17_3_46,4,0,
17,3,17_3,47,17_3_47,4,0,
17,3,17_3,48,17_3_48,4,0,
17,3,17_3,49,17_3_49,4,0,
17,3,17_3,50,17_3_50,3,0,
17,4,17_4,1,17_4_1,5,0,
17,4,17_4,2,17_4_2,4,0,
17,4,17_4,3,17_4_3,5,0,
17,4,17_4,4,17_4_4,2,0,
17,4,17_4,5,17_4_5,2,0,
17,4,17_4,6,17_4_6,4,0,
17,4,17_4,7,17_4_7,2,0,
17,4,17_4,8,17_4_8,2,0,
17,4,17_4,9,17_4_9,2,0,
17,4,17_4,10,17_4_10,3,0,
17,4,17_4,11,17_4_11,5,0,
17,4,17_4,12,17_4_12,3,0,
17,4,17_4,13,17_4_13,1,0,
17,4,17_4,14,17_4_14,3,0,
17,4,17_4,15,17_4_15,2,0,
17,4,17_4,16,17_4_16,3,0,
17,4,17_4,17,17_4_17,2,0,
17,4,17_4,18,17_4_18,4,0,
17,4,17_4,19,17_4_19,1,0,
17,4,17_4,20,17_4_20,3,0,
17,4,17_4,21,17_4_21,3,0,
17,4,17_4,22,17_4_22,4,0,
17,4,17_4,23,17_4_23,4,0,
17,4,17_4,24,17_4_24,3,0,
17,4,17_4,25,17_4_25,2,0,
17,4,17_4,26,17_4_26,2,0,
17,4,17_4,27,17_4_27,2,0,
17,4,17_4,28,17_4_28,5,0,
17,4,17_4,29,17_4_29,2,0,
17,4,17_4,30,17_4_30,4,0,
17,4,17_4,31,17_4_31,2,0,
17,4,17_4,32,17_4_32,4,0,
17,4,17_4,33,17_4_33,2,0,
17,4,17_4,34,17_4_34,5,0,
17,4,17_4,35,17_4_35,3,0,
17,4,17_4,36,17_4_36,1,0,
17,4,17_4,37,17_4_37,3,0,
17,4,17_4,38,17_4_38,3,0,
17,4,17_4,39,17_4_39,4,0,
17,4,17_4,40,17_4_40,4,0,
17,4,17_4,41,17_4_41,3,0,
17,4,17_4,42,17_4_42,5,0,
17,4,17_4,43,17_4_43,3,0,
17,4,17_4,44,17_4_44,5,0,
17,4,17_4,45,17_4_45,2,0,
17,4,17_4,46,17_4_46,3,0,
17,4,17_4,47,17_4_47,2,0,
17,4,17_4,48,17_4_48,3,0,
17,4,17_4,49,17_4_49,2,0,
17,4,17_4,50,17_4_50,5,0,
17,5,17_5,1,17_5_1,4,0,
17,5,17_5,2,17_5_2,3,0,
17,5,17_5,3,17_5_3,5,0,
17,5,17_5,4,17_5_4,2,0,
17,5,17_5,5,17_5_5,6,0,
17,5,17_5,6,17_5_6,5,0,
17,5,17_5,7,17_5_7,5,0,
17,5,17_5,8,17_5_8,4,0,
17,5,17_5,9,17_5_9,4,0,
17,5,17_5,10,17_5_10,4,0,
17,5,17_5,11,17_5_11,8,0,
17,5,17_5,12,17_5_12,4,0,
17,5,17_5,13,17_5_13,2,0,
17,5,17_5,14,17_5_14,2,0,
17,5,17_5,15,17_5_15,2,0,
17,5,17_5,16,17_5_16,4,0,
17,5,17_5,17,17_5_17,5,0,
17,5,17_5,18,17_5_18,3,0,
17,5,17_5,19,17_5_19,4,0,
17,5,17_5,20,17_5_20,3,0,
17,5,17_5,21,17_5_21,6,0,
17,5,17_5,22,17_5_22,4,0,
17,5,17_5,23,17_5_23,1,0,
17,5,17_5,24,17_5_24,1,0,
17,5,17_5,25,17_5_25,5,0,
17,5,17_5,26,17_5_26,4,0,
17,5,17_5,27,17_5_27,2,0,
17,5,17_5,28,17_5_28,1,0,
17,5,17_5,29,17_5_29,1,0,
17,5,17_5,30,17_5_30,4,0,
17,5,17_5,31,17_5_31,7,0,
17,5,17_5,32,17_5_32,3,0,
17,5,17_5,33,17_5_33,3,0,
17,5,17_5,34,17_5_34,2,0,
17,5,17_5,35,17_5_35,2,0,
17,5,17_5,36,17_5_36,4,0,
17,5,17_5,37,17_5_37,4,0,
17,5,17_5,38,17_5_38,3,0,
17,5,17_5,39,17_5_39,1,0,
17,5,17_5,40,17_5_40,4,0,
17,6,17_6,1,17_6_1,2,0,
17,6,17_6,2,17_6_2,3,0,
17,6,17_6,3,17_6_3,3,0,
17,6,17_6,4,17_6_4,5,0,
17,6,17_6,5,17_6_5,1,0,
17,6,17_6,6,17_6_6,4,0,
17,6,17_6,7,17_6_7,3,0,
17,6,17_6,8,17_6_8,5,0,
17,6,17_6,9,17_6_9,4,0,
17,6,17_6,10,17_6_10,3,0,
17,6,17_6,11,17_6_11,3,0,
17,6,17_6,12,17_6_12,3,0,
17,6,17_6,13,17_6_13,3,0,
17,6,17_6,14,17_6_14,2,0,
17,6,17_6,15,17_6_15,3,0,
17,6,17_6,16,17_6_16,3,0,
17,6,17_6,17,17_6_17,2,0,
17,6,17_6,18,17_6_18,2,0,
17,6,17_6,19,17_6_19,4,0,
17,6,17_6,20,17_6_20,3,0,
17,6,17_6,21,17_6_21,3,0,
17,6,17_6,22,17_6_22,4,0,
17,6,17_6,23,17_6_23,3,0,
17,6,17_6,24,17_6_24,2,0,
17,6,17_6,25,17_6_25,2,0,
17,6,17_6,26,17_6_26,1,0,
17,6,17_6,27,17_6_27,2,0,
17,6,17_6,28,17_6_28,1,0,
17,6,17_6,29,17_6_29,1,0,
17,6,17_6,30,17_6_30,4,0,
17,6,17_6,31,17_6_31,4,0,
17,6,17_6,32,17_6_32,4,0,
17,6,17_6,33,17_6_33,2,0,
17,6,17_6,34,17_6_34,8,0,
17,6,17_6,35,17_6_35,3,0,
17,6,17_6,36,17_6_36,3,0,
17,6,17_6,37,17_6_37,3,0,
17,6,17_6,38,17_6_38,2,0,
17,6,17_6,39,17_6_39,3,0,
17,6,17_6,40,17_6_40,2,0,
17,6,17_6,41,17_6_41,2,0,
17,6,17_6,42,17_6_42,1,0,
17,6,17_6,43,17_6_43,2,0,
17,6,17_6,44,17_6_44,2,0,
17,6,17_6,45,17_6_45,5,0,
17,6,17_6,46,17_6_46,3,0,
17,6,17_6,47,17_6_47,2,0,
17,6,17_6,48,17_6_48,3,0,
17,6,17_6,49,17_6_49,3,0,
17,6,17_6,50,17_6_50,2,0,
19,1,19_1,1,19_1_1,5,0,
19,1,19_1,2,19_1_2,4,0,
19,1,19_1,3,19_1_3,3,0,
19,1,19_1,4,19_1_4,3,0,
19,1,19_1,5,19_1_5,3,0,
19,1,19_1,6,19_1_6,3,0,
19,1,19_1,7,19_1_7,5,0,
19,1,19_1,8,19_1_8,6,0,
19,1,19_1,9,19_1_9,2,0,
19,1,19_1,10,19_1_10,3,0,
19,1,19_1,11,19_1_11,4,0,
19,1,19_1,12,19_1_12,4,0,
19,1,19_1,13,19_1_13,4,0,
19,1,19_1,14,19_1_14,4,0,
19,1,19_1,15,19_1_15,4,0,
19,1,19_1,16,19_1_16,5,0,
19,1,19_1,17,19_1_17,4,0,
19,1,19_1,18,19_1_18,3,0,
19,1,19_1,19,19_1_19,3,0,
19,1,19_1,20,19_1_20,5,0,
19,1,19_1,21,19_1_21,7,0,
19,1,19_1,22,19_1_22,2,0,
19,1,19_1,23,19_1_23,3,0,
19,1,19_1,24,19_1_24,8,0,
19,1,19_1,25,19_1_25,7,0,
19,1,19_1,26,19_1_26,2,0,
19,1,19_1,27,19_1_27,4,0,
19,1,19_1,28,19_1_28,1,0,
19,1,19_1,29,19_1_29,5,0,
19,1,19_1,30,19_1_30,5,0,
19,1,19_1,31,19_1_31,8,0,
19,1,19_1,32,19_1_32,3,0,
19,1,19_1,33,19_1_33,3,0,
19,1,19_1,34,19_1_34,3,0,
19,1,19_1,35,19_1_35,3,0,
19,1,19_1,36,19_1_36,7,0,
19,1,19_1,37,19_1_37,7,0,
19,1,19_1,38,19_1_38,4,0,
19,1,19_1,39,19_1_39,3,0,
19,1,19_1,40,19_1_40,3,0,
19,1,19_1,41,19_1_41,3,0,
19,1,19_1,42,19_1_42,7,0,
19,1,19_1,43,19_1_43,3,0,
19,1,19_1,44,19_1_44,5,0,
19,1,19_1,45,19_1_45,1,0,
19,1,19_1,46,19_1_46,1,0,
19,1,19_1,47,19_1_47,2,0,
19,1,19_1,48,19_1_48,5,0,
19,1,19_1,49,19_1_49,7,0,
19,1,19_1,50,19_1_50,2,0,
19,2,19_2,1,19_2_1,3,0,
19,2,19_2,2,19_2_2,4,0,
19,2,19_2,3,19_2_3,2,0,
19,2,19_2,4,19_2_4,1,0,
19,2,19_2,5,19_2_5,4,0,
19,2,19_2,6,19_2_6,2,0,
19,2,19_2,7,19_2_7,2,0,
19,2,19_2,8,19_2_8,3,0,
19,2,19_2,9,19_2_9,3,0,
19,2,19_2,10,19_2_10,3,0,
19,2,19_2,11,19_2_11,1,0,
19,2,19_2,12,19_2_12,2,0,
19,2,19_2,13,19_2_13,3,0,
19,2,19_2,14,19_2_14,2,0,
19,2,19_2,15,19_2_15,5,0,
19,2,19_2,16,19_2_16,4,0,
19,2,19_2,17,19_2_17,4,0,
19,2,19_2,18,19_2_18,3,0,
19,2,19_2,19,19_2_19,4,0,
19,2,19_2,20,19_2_20,2,0,
19,2,19_2,21,19_2_21,1,0,
19,2,19_2,22,19_2_22,2,0,
19,2,19_2,23,19_2_23,4,0,
19,2,19_2,24,19_2_24,5,0,
19,2,19_2,25,19_2_25,3,0,
19,2,19_2,26,19_2_26,4,0,
19,2,19_2,27,19_2_27,4,0,
19,2,19_2,28,19_2_28,4,0,
19,3,19_3,1,19_3_1,1,0,
19,3,19_3,2,19_3_2,3,0,
19,3,19_3,3,19_3_3,5,0,
19,3,19_3,4,19_3_4,3,0,
19,3,19_3,5,19_3_5,3,0,
19,3,19_3,6,19_3_6,2,0,
19,3,19_3,7,19_3_7,2,0,
19,3,19_3,8,19_3_8,2,0,
19,3,19_3,9,19_3_9,1,0,
19,3,19_3,10,19_3_10,2,0,
19,3,19_3,11,19_3_11,3,0,
19,3,19_3,12,19_3_12,3,0,
19,3,19_3,13,19_3_13,2,0,
19,3,19_3,14,19_3_14,3,0,
19,3,19_3,15,19_3_15,2,0,
19,3,19_3,16,19_3_16,2,0,
19,3,19_3,17,19_3_17,1,0,
19,3,19_3,18,19_3_18,2,0,
19,3,19_3,19,19_3_19,2,0,
19,3,19_3,20,19_3_20,3,0,
19,3,19_3,21,19_3_21,2,0,
19,3,19_3,22,19_3_22,1,0,
19,3,19_3,23,19_3_23,1,0,
19,3,19_3,24,19_3_24,1,0,
19,3,19_3,25,19_3_25,5,0,
19,3,19_3,26,19_3_26,3,0,
19,3,19_3,27,19_3_27,1,0,
19,3,19_3,28,19_3_28,1,0,
19,3,19_3,29,19_3_29,1,0,
19,3,19_3,30,19_3_30,3,0,
19,3,19_3,31,19_3_31,2,0,
19,3,19_3,32,19_3_32,3,0,
19,3,19_3,33,19_3_33,3,0,
19,3,19_3,34,19_3_34,2,0,
19,3,19_3,35,19_3_35,1,0,
19,3,19_3,36,19_3_36,1,0,
19,3,19_3,37,19_3_37,4,0,
19,3,19_3,38,19_3_38,2,0,
19,3,19_3,39,19_3_39,1,0,
19,3,19_3,40,19_3_40,1,0,
19,3,19_3,41,19_3_41,1,0,
19,3,19_3,42,19_3_42,1,0,
19,3,19_3,43,19_3_43,3,0,
19,3,19_3,44,19_3_44,2,0,
19,3,19_3,45,19_3_45,2,0,
19,3,19_3,46,19_3_46,1,0,
19,3,19_3,47,19_3_47,3,0,
19,3,19_3,48,19_3_48,2,0,
19,3,19_3,49,19_3_49,2,0,
19,3,19_3,50,19_3_50,4,0,
19,4,19_4,1,19_4_1,2,0,
19,4,19_4,2,19_4_2,9,0,
19,4,19_4,3,19_4_3,6,0,
19,4,19_4,4,19_4_4,6,0,
19,4,19_4,5,19_4_5,10,0,
19,4,19_4,6,19_4_6,5,0,
19,4,19_4,7,19_4_7,3,0,
19,4,19_4,8,19_4_8,8,0,
19,4,19_4,9,19_4_9,5,0,
19,4,19_4,10,19_4_10,4,0,
19,4,19_4,11,19_4_11,4,0,
19,4,19_4,12,19_4_12,1,0,
19,4,19_4,13,19_4_13,3,0,
19,4,19_4,14,19_4_14,5,0,
19,4,19_4,15,19_4_15,5,0,
19,4,19_4,16,19_4_16,4,0,
19,4,19_4,17,19_4_17,7,0,
19,4,19_4,18,19_4_18,4,0,
19,4,19_4,19,19_4_19,2,0,
19,4,19_4,20,19_4_20,2,0,
19,4,19_4,21,19_4_21,3,0,
19,4,19_4,22,19_4_22,2,0,
19,4,19_4,23,19_4_23,2,0,
19,4,19_4,24,19_4_24,5,0,
19,4,19_4,25,19_4_25,3,0,
19,4,19_4,26,19_4_26,2,0,
19,4,19_4,27,19_4_27,4,0,
19,4,19_4,28,19_4_28,3,0,
19,4,19_4,29,19_4_29,4,0,
19,4,19_4,30,19_4_30,2,0,
19,4,19_4,31,19_4_31,2,0,
19,4,19_4,32,19_4_32,1,0,
19,4,19_4,33,19_4_33,1,0,
19,4,19_4,34,19_4_34,6,0,
19,4,19_4,35,19_4_35,7,0,
19,4,19_4,36,19_4_36,4,0,
19,4,19_4,37,19_4_37,3,0,
19,4,19_4,38,19_4_38,3,0,
19,4,19_4,39,19_4_39,2,0,
19,4,19_4,40,19_4_40,4,0,
19,4,19_4,41,19_4_41,3,0,
19,4,19_4,42,19_4_42,1,0,
19,4,19_4,43,19_4_43,7,0,
19,4,19_4,44,19_4_44,4,0,
19,4,19_4,45,19_4_45,3,0,
19,4,19_4,46,19_4_46,4,0,
19,4,19_4,47,19_4_47,2,0,
19,4,19_4,48,19_4_48,2,0,
19,4,19_4,49,19_4_49,1,0,
19,4,19_4,50,19_4_50,1,0,
19,5,19_5,1,19_5_1,3,0,
19,5,19_5,2,19_5_2,1,0,
19,5,19_5,3,19_5_3,3,0,
19,5,19_5,4,19_5_4,3,0,
19,5,19_5,5,19_5_5,4,0,
19,5,19_5,6,19_5_6,5,0,
19,5,19_5,7,19_5_7,3,0,
19,5,19_5,8,19_5_8,3,0,
19,5,19_5,9,19_5_9,2,0,
19,5,19_5,10,19_5_10,5,0,
19,5,19_5,11,19_5_11,2,0,
19,5,19_5,12,19_5_12,3,0,
19,5,19_5,13,19_5_13,4,0,
19,5,19_5,14,19_5_14,3,0,
19,5,19_5,15,19_5_15,5,0,
19,5,19_5,16,19_5_16,3,0,
19,5,19_5,17,19_5_17,2,0,
19,5,19_5,18,19_5_18,4,0,
19,5,19_5,19,19_5_19,2,0,
19,5,19_5,20,19_5_20,6,0,
19,5,19_5,21,19_5_21,5,0,
19,5,19_5,22,19_5_22,3,0,
19,5,19_5,23,19_5_23,4,0,
19,5,19_5,24,19_5_24,4,0,
19,5,19_5,25,19_5_25,1,0,
19,5,19_5,26,19_5_26,5,0,
19,5,19_5,27,19_5_27,2,0,
19,5,19_5,28,19_5_28,2,0,
19,5,19_5,29,19_5_29,5,0,
19,5,19_5,30,19_5_30,2,0,
19,5,19_5,31,19_5_31,1,0,
19,5,19_5,32,19_5_32,2,0,
19,5,19_5,33,19_5_33,2,0,
19,5,19_5,34,19_5_34,1,0,
19,5,19_5,35,19_5_35,2,0,
19,5,19_5,36,19_5_36,2,0,
19,5,19_5,37,19_5_37,2,0,
19,5,19_5,38,19_5_38,2,0,
19,5,19_5,39,19_5_39,4,0,
19,5,19_5,40,19_5_40,3,0,
19,5,19_5,41,19_5_41,5,0,
19,5,19_5,42,19_5_42,1,0,
19,5,19_5,43,19_5_43,5,0,
19,5,19_5,44,19_5_44,1,0,
19,5,19_5,45,19_5_45,2,0,
19,5,19_5,46,19_5_46,3,0,
19,5,19_5,47,19_5_47,3,0,
19,5,19_5,48,19_5_48,4,0,
19,5,19_5,49,19_5_49,3,0,
19,5,19_5,50,19_5_50,6,0,
19,6,19_6,1,19_6_1,6,0,
19,6,19_6,2,19_6_2,6,0,
19,6,19_6,3,19_6_3,5,0,
19,6,19_6,4,19_6_4,7,0,
19,6,19_6,5,19_6_5,3,0,
19,6,19_6,6,19_6_6,2,0,
19,6,19_6,7,19_6_7,3,0,
19,6,19_6,8,19_6_8,6,0,
19,6,19_6,9,19_6_9,3,0,
19,6,19_6,10,19_6_10,3,0,
19,6,19_6,11,19_6_11,6,0,
19,6,19_6,12,19_6_12,5,0,
19,6,19_6,13,19_6_13,5,0,
19,6,19_6,14,19_6_14,5,0,
19,6,19_6,15,19_6_15,5,0,
19,6,19_6,16,19_6_16,5,0,
19,6,19_6,17,19_6_17,5,0,
19,6,19_6,18,19_6_18,8,0,
19,6,19_6,19,19_6_19,9,0,
19,6,19_6,20,19_6_20,9,0,
19,6,19_6,21,19_6_21,5,0,
19,6,19_6,22,19_6_22,4,0,
19,6,19_6,23,19_6_23,5,0,
19,6,19_6,24,19_6_24,7,0,
19,6,19_6,25,19_6_25,7,0,
19,6,19_6,26,19_6_26,3,0,
19,6,19_6,27,19_6_27,3,0,
19,6,19_6,28,19_6_28,3,0,
19,6,19_6,29,19_6_29,1,0,
19,6,19_6,30,19_6_30,3,0,
19,6,19_6,31,19_6_31,2,0,
19,6,19_6,32,19_6_32,6,0,
19,6,19_6,33,19_6_33,4,0,
19,6,19_6,34,19_6_34,3,0,
19,6,19_6,35,19_6_35,6,0,
19,6,19_6,36,19_6_36,5,0,
19,6,19_6,37,19_6_37,3,0,
19,6,19_6,38,19_6_38,3,0,
19,6,19_6,39,19_6_39,5,0,
19,6,19_6,40,19_6_40,3,0,
19,6,19_6,41,19_6_41,5,0,
19,6,19_6,42,19_6_42,1,0,
19,6,19_6,43,19_6_43,3,0,
19,6,19_6,44,19_6_44,3,0,
19,6,19_6,45,19_6_45,5,0,
19,6,19_6,46,19_6_46,4,0,
19,6,19_6,47,19_6_47,1,0,
19,6,19_6,48,19_6_48,5,0,
19,6,19_6,49,19_6_49,4,0,
19,6,19_6,50,19_6_50,5,0,
25,1,25_1,1,25_1_1,4,0,
25,1,25_1,2,25_1_2,7,0,
25,1,25_1,3,25_1_3,6,0,
25,1,25_1,4,25_1_4,6,0,
25,1,25_1,5,25_1_5,4,0,
25,1,25_1,6,25_1_6,5,0,
25,1,25_1,7,25_1_7,6,0,
25,1,25_1,8,25_1_8,5,0,
25,1,25_1,9,25_1_9,5,0,
25,1,25_1,10,25_1_10,5,0,
25,1,25_1,11,25_1_11,5,0,
25,1,25_1,12,25_1_12,5,0,
25,1,25_1,13,25_1_13,5,0,
25,1,25_1,14,25_1_14,6,0,
25,1,25_1,15,25_1_15,5,0,
25,1,25_1,16,25_1_16,3,0,
25,1,25_1,17,25_1_17,3,0,
25,1,25_1,18,25_1_18,2,0,
25,1,25_1,19,25_1_19,4,0,
25,1,25_1,20,25_1_20,4,0,
25,1,25_1,21,25_1_21,6,0,
25,1,25_1,22,25_1_22,5,0,
25,1,25_1,23,25_1_23,4,0,
25,1,25_1,24,25_1_24,4,0,
25,1,25_1,25,25_1_25,5,0,
25,1,25_1,26,25_1_26,7,0,
25,1,25_1,27,25_1_27,6,0,
25,1,25_1,28,25_1_28,4,0,
25,1,25_1,29,25_1_29,4,0,
25,1,25_1,30,25_1_30,4,0,
25,1,25_1,31,25_1_31,4,0,
25,1,25_1,32,25_1_32,3,0,
25,1,25_1,33,25_1_33,2,0,
25,1,25_1,34,25_1_34,3,0,
25,1,25_1,35,25_1_35,2,0,
25,1,25_1,36,25_1_36,3,0,
25,1,25_1,37,25_1_37,3,0,
25,1,25_1,38,25_1_38,4,0,
25,1,25_1,39,25_1_39,2,0,
25,1,25_1,40,25_1_40,8,0,
25,1,25_1,41,25_1_41,6,0,
25,1,25_1,42,25_1_42,6,0,
25,1,25_1,43,25_1_43,6,0,
25,1,25_1,44,25_1_44,4,0,
25,1,25_1,45,25_1_45,3,0,
25,1,25_1,46,25_1_46,3,0,
25,1,25_1,47,25_1_47,3,0,
25,1,25_1,48,25_1_48,7,0,
25,1,25_1,49,25_1_49,2,0,
25,1,25_1,50,25_1_50,5,0,
25,2,25_2,1,25_2_1,7,0,
25,2,25_2,2,25_2_2,3,0,
25,2,25_2,3,25_2_3,3,0,
25,2,25_2,4,25_2_4,3,0,
25,2,25_2,5,25_2_5,3,0,
25,2,25_2,6,25_2_6,4,0,
25,2,25_2,7,25_2_7,3,0,
25,2,25_2,8,25_2_8,1,0,
25,2,25_2,9,25_2_9,1,0,
25,2,25_2,10,25_2_10,1,0,
25,2,25_2,11,25_2_11,1,0,
25,2,25_2,12,25_2_12,1,0,
25,2,25_2,13,25_2_13,2,0,
25,2,25_2,14,25_2_14,2,0,
25,2,25_2,15,25_2_15,2,0,
25,2,25_2,16,25_2_16,1,0,
25,2,25_2,17,25_2_17,3,0,
25,2,25_2,18,25_2_18,4,0,
25,2,25_2,19,25_2_19,1,0,
25,2,25_2,20,25_2_20,1,0,
25,2,25_2,21,25_2_21,1,0,
25,2,25_2,22,25_2_22,1,0,
25,2,25_2,23,25_2_23,2,0,
25,2,25_2,24,25_2_24,3,0,
25,2,25_2,25,25_2_25,1,0,
25,2,25_2,26,25_2_26,1,0,
25,2,25_2,27,25_2_27,2,0,
25,2,25_2,28,25_2_28,2,0,
25,2,25_2,29,25_2_29,3,0,
25,2,25_2,30,25_2_30,2,0,
25,2,25_2,31,25_2_31,3,0,
25,2,25_2,32,25_2_32,2,0,
25,2,25_2,33,25_2_33,2,0,
25,2,25_2,34,25_2_34,2,0,
25,2,25_2,35,25_2_35,1,0,
25,2,25_2,36,25_2_36,3,0,
25,2,25_2,37,25_2_37,2,0,
25,2,25_2,38,25_2_38,1,0,
25,2,25_2,39,25_2_39,1,0,
25,2,25_2,40,25_2_40,1,0,
25,2,25_2,41,25_2_41,2,0,
25,2,25_2,42,25_2_42,3,0,
25,2,25_2,43,25_2_43,2,0,
25,2,25_2,44,25_2_44,2,0,
25,2,25_2,45,25_2_45,2,0,
25,2,25_2,46,25_2_46,1,0,
25,2,25_2,47,25_2_47,1,0,
25,2,25_2,48,25_2_48,4,0,
25,2,25_2,49,25_2_49,4,0,
25,2,25_2,50,25_2_50,2,0,
25,3,25_3,1,25_3_1,5,0,
25,3,25_3,2,25_3_2,4,0,
25,3,25_3,3,25_3_3,3,0,
25,3,25_3,4,25_3_4,4,0,
25,3,25_3,5,25_3_5,4,0,
25,3,25_3,6,25_3_6,3,0,
25,3,25_3,7,25_3_7,5,0,
25,3,25_3,8,25_3_8,7,0,
25,3,25_3,9,25_3_9,3,0,
25,3,25_3,10,25_3_10,4,0,
25,3,25_3,11,25_3_11,4,0,
25,3,25_3,12,25_3_12,5,0,
25,3,25_3,13,25_3_13,3,0,
25,3,25_3,14,25_3_14,5,0,
25,3,25_3,15,25_3_15,3,0,
25,3,25_3,16,25_3_16,2,0,
25,3,25_3,17,25_3_17,3,0,
25,3,25_3,18,25_3_18,4,0,
25,3,25_3,19,25_3_19,5,0,
25,3,25_3,20,25_3_20,3,0,
25,3,25_3,21,25_3_21,3,0,
25,3,25_3,22,25_3_22,5,0,
25,3,25_3,23,25_3_23,5,0,
25,3,25_3,24,25_3_24,4,0,
25,3,25_3,25,25_3_25,2,0,
25,3,25_3,26,25_3_26,3,0,
25,3,25_3,27,25_3_27,4,0,
25,3,25_3,28,25_3_28,4,0,
25,3,25_3,29,25_3_29,3,0,
25,3,25_3,30,25_3_30,4,0,
25,3,25_3,31,25_3_31,4,0,
25,3,25_3,32,25_3_32,1,0,
25,3,25_3,33,25_3_33,2,0,
25,3,25_3,34,25_3_34,3,0,
25,3,25_3,35,25_3_35,4,0,
25,3,25_3,36,25_3_36,4,0,
25,3,25_3,37,25_3_37,5,0,
25,3,25_3,38,25_3_38,3,0,
25,3,25_3,39,25_3_39,4,0,
25,3,25_3,40,25_3_40,4,0,
25,3,25_3,41,25_3_41,5,0,
25,3,25_3,42,25_3_42,5,0,
25,3,25_3,43,25_3_43,4,0,
25,3,25_3,44,25_3_44,3,0,
25,3,25_3,45,25_3_45,1,0,
25,3,25_3,46,25_3_46,3,0,
25,3,25_3,47,25_3_47,3,0,
25,3,25_3,48,25_3_48,3,0,
25,3,25_3,49,25_3_49,4,0,
25,3,25_3,50,25_3_50,4,0,
25,4,25_4,1,25_4_1,4,0,
25,4,25_4,2,25_4_2,3,0,
25,4,25_4,3,25_4_3,4,0,
25,4,25_4,4,25_4_4,5,0,
25,4,25_4,5,25_4_5,4,0,
25,4,25_4,6,25_4_6,4,0,
25,4,25_4,7,25_4_7,3,0,
25,4,25_4,8,25_4_8,4,0,
25,4,25_4,9,25_4_9,2,0,
25,4,25_4,10,25_4_10,3,0,
25,4,25_4,11,25_4_11,2,0,
25,4,25_4,12,25_4_12,2,0,
25,4,25_4,13,25_4_13,1,0,
25,4,25_4,14,25_4_14,2,0,
25,4,25_4,15,25_4_15,4,0,
25,4,25_4,16,25_4_16,5,0,
25,4,25_4,17,25_4_17,2,0,
25,4,25_4,18,25_4_18,3,0,
25,4,25_4,19,25_4_19,6,0,
25,4,25_4,20,25_4_20,5,0,
25,4,25_4,21,25_4_21,4,0,
25,4,25_4,22,25_4_22,1,0,
25,4,25_4,23,25_4_23,1,0,
25,4,25_4,24,25_4_24,5,0,
25,4,25_4,25,25_4_25,3,0,
25,4,25_4,26,25_4_26,3,0,
25,4,25_4,27,25_4_27,2,0,
25,4,25_4,28,25_4_28,2,0,
25,4,25_4,29,25_4_29,3,0,
25,4,25_4,30,25_4_30,7,0,
25,4,25_4,31,25_4_31,5,0,
25,4,25_4,32,25_4_32,4,0,
25,4,25_4,33,25_4_33,5,0,
25,4,25_4,34,25_4_34,2,0,
25,4,25_4,35,25_4_35,3,0,
25,4,25_4,36,25_4_36,4,0,
25,4,25_4,37,25_4_37,3,0,
25,4,25_4,38,25_4_38,5,0,
25,4,25_4,39,25_4_39,2,0,
25,4,25_4,40,25_4_40,5,0,
25,4,25_4,41,25_4_41,1,0,
25,4,25_4,42,25_4_42,4,0,
25,4,25_4,43,25_4_43,4,0,
25,4,25_4,44,25_4_44,2,0,
25,4,25_4,45,25_4_45,3,0,
25,4,25_4,46,25_4_46,4,0,
25,4,25_4,47,25_4_47,3,0,
25,4,25_4,48,25_4_48,2,0,
25,4,25_4,49,25_4_49,2,0,
25,4,25_4,50,25_4_50,3,0,
25,5,25_5,1,25_5_1,5,0,
25,5,25_5,2,25_5_2,5,0,
25,5,25_5,3,25_5_3,2,0,
25,5,25_5,4,25_5_4,3,0,
25,5,25_5,5,25_5_5,6,0,
25,5,25_5,6,25_5_6,3,0,
25,5,25_5,7,25_5_7,1,0,
25,5,25_5,8,25_5_8,5,0,
25,5,25_5,9,25_5_9,4,0,
25,5,25_5,10,25_5_10,3,0,
25,5,25_5,11,25_5_11,4,0,
25,5,25_5,12,25_5_12,4,0,
25,5,25_5,13,25_5_13,4,0,
25,5,25_5,14,25_5_14,5,0,
25,5,25_5,15,25_5_15,2,0,
